movie_title,genres,budget,gross,imdb_score,plot_keywords,sentiment,sentiment_label
Easy A ,"['Comedy', 'Romance']",8000000.0,58401464.0,7.1,gay|gay interest|high school|school|student,0.0,Neutral
Shadow of the Vampire ,"['Drama', 'Horror']",8000000.0,8279017.0,6.9,actor|breasts|film actress|nosferatu|vampire,0.0,Neutral
Prom ,"['Comedy', 'Drama']",8000000.0,10106233.0,5.4,decoration|father daughter relationship|high school|prom|teenager,0.0,Neutral
Held Up ,['Comedy'],8000000.0,4692814.0,5.1,hold up|hostage|stockholm syndrome|swat team|vegetarian,0.0,Neutral
Woman on Top ,"['Comedy', 'Fantasy', 'Romance']",8000000.0,5018450.0,5.3,cross dresser|food|friend|motion sickness|restaurant,0.0,Neutral
Anomalisa ,"['Animation', 'Comedy', 'Drama', 'Romance']",8000000.0,3442820.0,7.3,full frontal male nudity|hotel room|multiple characters voiced by same person|one night stand|sex in hotel room,0.12,Positive
Another Year ,"['Comedy', 'Drama']",10000000.0,3205244.0,7.3,autumn|four seasons|friend|looking at one's self in a mirror|unhappiness,0.0,Neutral
8 Women ,"['Comedy', 'Crime', 'Musical', 'Romance']",8000000.0,3076425.0,7.1,cook|industrialist|secret|snowstorm|suspect,0.0,Neutral
Showdown in Little Tokyo ,"['Action', 'Comedy', 'Crime', 'Thriller']",8000000.0,2275557.0,6.0,bare chested male|detective|electric torture|japanese american|yakuza,0.05,Positive
Clay Pigeons ,"['Comedy', 'Crime']",8000000.0,1789892.0,6.6,breasts|serial killer|small town|vomiting|widow,0.0,Neutral
It's Kind of a Funny Story ,"['Comedy', 'Drama', 'Romance']",8000000.0,6350058.0,7.2,based on novel|depression|psychiatric ward|suicide attempt|therapy,0.0,Neutral
Made in Dagenham ,"['Biography', 'Comedy', 'Drama', 'History']",7200000.0,1094798.0,7.2,equal pay|machinist|minister|protest|sex,0.0,Neutral
When Did You Last See Your Father? ,"['Biography', 'Drama']",8000000.0,1071240.0,6.9,cancer|children|death|terminal cancer|time,0.0,Neutral
Prefontaine ,"['Biography', 'Drama', 'Romance', 'Sport']",8000000.0,532190.0,6.8,long distance runner|olympics|oregon|runner|watching television,-0.05,Negative
The Secret of Kells ,"['Adventure', 'Animation', 'Family', 'Fantasy']",6500000.0,686383.0,7.7,barbarian|fairy|forest|monastery|unfinished book,0.0,Neutral
Begin Again ,"['Drama', 'Music']",8000000.0,16168741.0,7.4,manhattan new york city|new york city|record label|singer|song,0.14,Positive
Down in the Valley ,"['Drama', 'Romance', 'Thriller']",8000000.0,568695.0,6.5,beach|cowboy|cowboy hat|neo western|valley,0.0,Neutral
Brooklyn Rules ,"['Crime', 'Drama']",8000000.0,398420.0,6.4,1980s|friend|friendship|loyalty|mafia,0.0,Neutral
The Singing Detective ,"['Comedy', 'Crime', 'Musical', 'Mystery']",8000000.0,336456.0,5.6,detective|detective novel|fantasy sequence|hallucination|writer,0.0,Neutral
Fido ,"['Comedy', 'Drama', 'Horror', 'Sci-Fi']",8000000.0,298110.0,6.8,decapitation|neighbor|neighborhood|next door neighbor|zombie,0.0,Neutral
The Wendell Baker Story ,"['Comedy', 'Drama', 'Romance']",8000000.0,127144.0,5.5,directorial debut|fantasy sequence|nurse|old age home|prison,0.0,Neutral
Wild Target ,"['Action', 'Comedy', 'Crime']",8000000.0,117190.0,6.9,apprentice|assassin|hitman|kleptomaniac|thief,0.0,Neutral
Pathology ,"['Crime', 'Horror', 'Thriller']",8000000.0,108662.0,6.0,corpse|dark humor|medical school|murder|pathology,0.0,Neutral
10th & Wolf ,"['Crime', 'Drama', 'Thriller']",8000000.0,53481.0,6.4,desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker,0.0,Neutral
Dear Wendy ,"['Comedy', 'Crime', 'Drama', 'Romance']",50000000.0,23106.0,6.6,gang|gun|loner|love|outcast,0.0,Neutral
Aloft ,['Drama'],8000000.0,52961.0,5.3,Unknown,-0.1,Negative
Akira ,"['Action', 'Animation', 'Sci-Fi']",1100000000.0,439162.0,8.1,based on manga|biker gang|gifted child|post thermonuclear war|science runs amok,0.0,Neutral
Imagine Me & You ,"['Comedy', 'Drama', 'Romance']",7900000.0,671240.0,6.9,florist|friend|friendship|lesbian|love,0.0,Neutral
The Blood of Heroes ,"['Action', 'Sci-Fi', 'Sport']",10000000.0,882290.0,6.5,battle|blood splatter|combat|game|showdown,0.0,Neutral
Driving Miss Daisy ,"['Comedy', 'Drama', 'Family']",7500000.0,106593296.0,7.4,1950s|african american|jewish|old age|widow,0.0,Neutral
Soul Food ,"['Comedy', 'Drama']",7500000.0,43490057.0,6.9,1990s|family relationships|food in title|sister|unity,0.0,Neutral
Rumble in the Bronx ,"['Action', 'Comedy']",7500000.0,32333860.0,6.7,fight|gang|greed|street gang|wedding,0.0,Neutral
Thank You for Smoking ,"['Comedy', 'Drama']",6500000.0,24792061.0,7.6,cigarette smoking|lobbyist|political satire|reporter|tobacco industry,0.0,Neutral
Hostel: Part II ,['Horror'],10000000.0,17544812.0,5.4,american|hostel|slovakia|torture|train,0.0,Neutral
An Education ,['Drama'],4500000.0,12574715.0,7.3,1960s|age difference|france|loss of virginity|oxford,0.0,Neutral
The Hotel New Hampshire ,"['Comedy', 'Drama', 'Romance']",7500000.0,5100000.0,6.0,football|hotel|teenage girl|terrorist|wien,0.0,Neutral
Narc ,"['Crime', 'Drama', 'Mystery', 'Thriller']",7500000.0,10460089.0,7.2,blood splatter|cover up|murder|police shootout|undercover,0.0,Neutral
Men with Brooms ,"['Comedy', 'Drama', 'Romance', 'Sport']",7500000.0,4239767.0,6.0,championship|coach|curling|marriage|rural setting,0.0,Neutral
Witless Protection ,"['Comedy', 'Crime']",7500000.0,4131640.0,3.1,fbi|polo|possum|sheriff|shotgun,0.0,Neutral
The Work and the Glory ,"['Drama', 'Romance']",7500000.0,3347439.0,6.9,1830s|baptism|intolerance|mormon church|sibling rivalry,0.0,Neutral
Extract ,"['Comedy', 'Crime', 'Romance']",8000000.0,10814185.0,6.2,freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury,0.0,Neutral
Alias Betty ,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",50000000.0,206400.0,6.9,child|criminal|death|depression|novelist,0.0,Neutral
Code 46 ,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']",7500000.0,197148.0,6.3,genetics|i.d.|love|sphinx|totalitarian,0.0,Neutral
Crash ,"['Crime', 'Drama', 'Thriller']",6500000.0,54557348.0,7.9,race relations|racism|racist|social problem|stereotype,0.0,Neutral
Albert Nobbs ,['Drama'],8000000.0,3014541.0,6.7,19th century|hotel|painter|waiter|woman pretending to be a man,0.0,Neutral
Ta Ra Rum Pum ,"['Comedy', 'Family', 'Romance']",6000000.0,872643.0,5.4,comeback|family relationships|marriage|new york|racer,0.0,Neutral
Persepolis ,"['Animation', 'Biography', 'Drama', 'War']",7300000.0,4443403.0,8.0,dream|girl|iran|islamic revolution|revolution,0.0,Neutral
The Neon Demon ,"['Horror', 'Thriller']",7000000.0,1330827.0,7.0,beauty|cannibalism|fashion|lesbian|model,0.0,Neutral
Harry Brown ,"['Action', 'Crime', 'Drama', 'Thriller']",7300000.0,1818681.0,7.2,bayonet|death|police|self defense|widower,0.0,Neutral
Spider-Man 3 ,"['Action', 'Adventure', 'Romance']",258000000.0,336530303.0,6.2,sandman|spider man|symbiote|venom|villain,0.0,Neutral
The Omega Code ,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",7500000.0,12610552.0,3.5,code|evil|false accusation|megalomaniac|torah,0.0,Neutral
Juno ,"['Comedy', 'Drama', 'Romance']",7500000.0,143492840.0,7.5,adoption|baby|friend|pregnancy|school,0.0,Neutral
Diamonds Are Forever ,"['Action', 'Adventure', 'Thriller']",7200000.0,43800000.0,6.7,cat|diamond|ford mustang|james bond 007|yanked off bikini top,0.5,Positive
The Godfather ,"['Crime', 'Drama']",6000000.0,134821952.0,9.2,crime family|mafia|organized crime|patriarch|rise to power,0.0,Neutral
Flashdance ,"['Drama', 'Music', 'Romance']",4000000.0,94900000.0,6.1,ballet school|dance|dancer|overalls|steel worker,0.0,Neutral
500 Days of Summer ,"['Comedy', 'Drama', 'Romance']",7500000.0,32391374.0,7.7,friend|greeting card|office|summer|true love,0.5,Positive
The Piano ,"['Drama', 'Music', 'Romance']",7000000.0,40158000.0,7.6,adultery|daughter|male rear nudity|new zealand|piano,0.0,Neutral
Magic Mike ,"['Comedy', 'Drama']",7000000.0,113709992.0,6.1,bank|male nudity|male objectification|male stripper|stripper,0.0,Neutral
Darkness Falls ,"['Horror', 'Mystery', 'Thriller']",11000000.0,32131483.0,4.9,boy|darkness|light|tooth|tooth fairy,0.0,Neutral
Live and Let Die ,"['Action', 'Adventure', 'Thriller']",7000000.0,35400000.0,6.8,british|cards|heroin|murder|tarot card,0.0,Neutral
My Dog Skip ,"['Drama', 'Family', 'Sport']",5000000.0,34099640.0,7.0,1940s|dog|mississippi|puppy|veteran,0.0,Neutral
Jumping the Broom ,"['Comedy', 'Drama']",6600000.0,37295394.0,5.7,martha's vineyard|mother|older woman younger man relationship|wedding|weekend,0.0,Neutral
The Great Gatsby ,"['Drama', 'Romance']",105000000.0,144812796.0,7.3,ingratitude|mansion|party|title appears in writing|tragedy,0.0,Neutral
"Good Night, and Good Luck. ","['Biography', 'Drama', 'History']",7500000.0,31501218.0,7.5,cbs|expose|fear|paranoia|reporter,0.0,Neutral
Capote ,"['Biography', 'Crime', 'Drama']",7000000.0,28747570.0,7.4,book|holcomb kansas|kansas|killer|truman capote,0.0,Neutral
Desperado ,"['Action', 'Crime', 'Thriller']",7000000.0,25625110.0,7.2,crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many,0.2,Positive
The Claim ,"['Drama', 'Romance', 'Western']",20000000.0,403932.0,6.5,gold|gold mine|miner|railroad|surveyor,0.0,Neutral
Logan's Run ,"['Action', 'Adventure', 'Sci-Fi']",9000000.0,25000000.0,6.8,cat|computer|cult film|runner|sanctuary,0.0,Neutral
The Man with the Golden Gun ,"['Action', 'Adventure', 'Thriller']",13000000.0,21000000.0,6.8,assassin|bikini|girl in a bikini|mission|secret agent,0.0,Neutral
Action Jackson ,"['Action', 'Comedy', 'Crime', 'Thriller']",7000000.0,20257000.0,5.2,murder|power|psychotronic|tough cop|union,0.0,Neutral
The Descent ,"['Adventure', 'Horror', 'Thriller']",3500000.0,26005908.0,7.2,cave|expedition|friendship between women|group of friends|survival horror,0.0,Neutral
Devil's Due ,"['Horror', 'Mystery']",7000000.0,15818967.0,4.0,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,0.0,Neutral
Flirting with Disaster ,['Comedy'],7000000.0,14891000.0,6.8,adoption|armpit fetish|mistaken identity|new mexico|overalls,0.0,Neutral
The Devil's Rejects ,"['Crime', 'Horror']",7000000.0,16901126.0,6.9,escape|police|road trip|sheriff|texas,0.0,Neutral
Dope ,"['Comedy', 'Crime', 'Drama']",7000000.0,17474107.0,7.3,african american|geek|hip hop|party|tomboy,0.0,Neutral
In Too Deep ,"['Crime', 'Drama', 'Thriller']",7000000.0,14003141.0,6.1,cunnilingus|oral sex|police|sex scene|undercover,0.0,Neutral
Skyfall ,"['Action', 'Adventure', 'Thriller']",200000000.0,304360277.0,7.8,brawl|childhood home|computer cracker|intelligence agency|terrorist cell,0.0,Neutral
House of 1000 Corpses ,['Horror'],7000000.0,12583510.0,6.0,actor playing multiple roles|axe|dark comedy|masked man|sadism,0.0,Neutral
A Serious Man ,"['Comedy', 'Drama']",7000000.0,9190525.0,7.0,bar mitzvah|jewish|marital breakup|nose job|rabbi,0.0,Neutral
Get Low ,"['Drama', 'Mystery']",7500000.0,9176553.0,7.1,funeral|funeral home|hermit|party|secret,0.0,Neutral
Warlock ,"['Action', 'Fantasy', 'Horror', 'Thriller']",7000000.0,9094451.0,6.2,17th century|book|death|warlock|witch hunter,0.0,Neutral
Beyond the Lights ,"['Drama', 'Music']",7000000.0,14612840.0,6.9,domestic abuse|public humiliation|sex symbol|singer|suicide attempt,0.0,Neutral
A Single Man ,"['Drama', 'Romance']",7000000.0,9166863.0,7.6,car accident|male full back nudity|practicing a suicide|public nudity|suicide contemplation,0.18,Positive
The Last Temptation of Christ ,['Drama'],7000000.0,8373585.0,7.6,carpenter|exorcism|faith|reference to jesus christ|temptation,0.0,Neutral
Outside Providence ,"['Comedy', 'Drama', 'Romance']",7000000.0,7292175.0,6.4,class|cornwall connecticut|dog|friend|pawtucket rhode island,0.0,Neutral
Bride & Prejudice ,"['Comedy', 'Drama', 'Musical', 'Romance']",7000000.0,6601079.0,6.2,bollywood|india|jane austen|london england|travel,0.0,Neutral
Rabbit-Proof Fence ,"['Adventure', 'Biography', 'Drama', 'History']",6000000.0,6165429.0,7.5,aborigine|based on true story|colonialism|fence|half caste,0.35,Positive
Who's Your Caddy? ,"['Comedy', 'Sport']",7000000.0,5694308.0,2.0,2000s|golf caddy|golf course|golfer|question mark in title,0.0,Neutral
Split Second ,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']",7000000.0,5430822.0,6.2,appearing from water|breasts|creature|partner|water,0.0,Neutral
The Other Side of Heaven ,"['Adventure', 'Biography', 'Drama']",7000000.0,4720371.0,6.5,1950s|idaho|love|missionary|mormon,0.0,Neutral
Veer-Zaara ,"['Drama', 'Musical', 'Romance']",7000000.0,2921738.0,7.9,fair|pakistan|prison|rescue|stranded,0.0,Neutral
Redbelt ,"['Drama', 'Sport']",7000000.0,2344847.0,6.8,bar|debt|fight|instructor|jujitsu,0.0,Neutral
Cyrus ,"['Comedy', 'Drama', 'Romance']",7000000.0,7455447.0,6.3,21 year old|forename as title|musician|party|rearview mirror,0.0,Neutral
A Dog of Flanders ,"['Drama', 'Family']",7000000.0,2148212.0,6.3,artist|box office flop|dog|drawing|flanders,0.0,Neutral
Auto Focus ,"['Biography', 'Crime', 'Drama']",7000000.0,2062066.0,6.6,friendship|photography|radio|sex addict|video,0.0,Neutral
Factory Girl ,"['Biography', 'Drama']",7000000.0,1654367.0,6.4,andy warhol|female nudity|public nudity|singer|socialite,0.0,Neutral
We Need to Talk About Kevin ,"['Drama', 'Thriller']",7000000.0,1738692.0,7.5,archery|defiance|mental illness|psychopath|toilet training,0.0,Neutral
The Mighty Macs ,"['Drama', 'Sport']",7000000.0,1889522.0,6.5,basketball|catholic|coach|college|nun,0.0,Neutral
Mother and Child ,"['Drama', 'Romance']",4825000.0,1110286.0,7.2,adoption|baby|girl|lawyer|sex,0.0,Neutral
March or Die ,"['Adventure', 'Drama', 'Romance', 'War']",9000000.0,1000000.0,6.3,arab|bare chested male|foreign legion|french foreign legion|morocco,-0.12,Negative
Les visiteurs ,"['Comedy', 'Fantasy', 'Sci-Fi']",50000000.0,700000.0,7.0,distant past|future time travel|nobleman|squire|trapped in the past,-0.18,Negative
Somewhere ,"['Comedy', 'Drama']",7000000.0,1768416.0,6.3,actor|boredom|luxury hotel|party|trip,0.0,Neutral
Chairman of the Board ,['Comedy'],10000000.0,306715.0,2.3,box office flop|company|invention|roommate|surfer,0.0,Neutral
Hesher ,['Drama'],7000000.0,382946.0,7.1,bully|car|car accident|fire|vomiting,0.0,Neutral
Gerry ,"['Adventure', 'Drama', 'Mystery']",3500000.0,236266.0,6.2,desert|friend|friendship|minimal dialogue|water,0.0,Neutral
The Heart of Me ,"['Drama', 'Romance']",7000000.0,196067.0,6.7,1930s|car accident|hospital|marital rape|painter,0.0,Neutral
Freeheld ,"['Biography', 'Drama', 'Romance']",7000000.0,532988.0,6.5,cancer|gay bar|lesbian kiss|partner|public hearing,0.0,Neutral
The Extra Man ,['Comedy'],7000000.0,453079.0,5.9,co worker|escort|magazine|teacher|writer,0.0,Neutral
Ca$h ,"['Comedy', 'Crime', 'Thriller']",7000000.0,46451.0,6.0,cash|financial problem|heist|land rover|mortgage,0.0,Neutral
Wah-Wah ,['Drama'],7000000.0,233103.0,6.9,alcoholic|alcoholic father|stepmother|swaziland|unfaithful wife,0.0,Neutral
Pale Rider ,['Western'],6900000.0,41400000.0,7.3,gold|miner|preacher|prospector|sheriff,0.0,Neutral
Dazed and Confused ,['Comedy'],6900000.0,7993039.0,7.7,football|hazing|high school|last day of school|pledge,0.0,Neutral
Aimee & Jaguar ,"['Biography', 'Drama', 'Romance', 'War']",15000000.0,927107.0,7.3,lesbian mother|lesbian parent|lesbian relationship|lesbian romance|lesbianism,0.0,Neutral
The Chumscrubber ,"['Comedy', 'Drama']",6800000.0,49526.0,7.0,chumscrubber|death|friend|pills|school,0.0,Neutral
Shade ,"['Crime', 'Thriller']",6800000.0,10696.0,6.4,bar|strip club|stripper|texas hold 'em|thong,0.0,Neutral
House at the End of the Street ,"['Drama', 'Horror', 'Thriller']",6900000.0,31607598.0,5.6,brother sister relationship|death of sister|female protagonist|mother daughter relationship|murder,0.0,Neutral
Incendies ,"['Drama', 'Mystery', 'War']",6800000.0,6857096.0,8.2,brother sister relationship|family relationships|middle east|mother son relationship|twin brother and sister,0.0,Neutral
"Remember Me, My Love ","['Comedy', 'Drama', 'Romance']",5000000.0,223878.0,6.5,box office hit|dancer|sex scene|television|underage sex,0.0,Neutral
Elite Squad ,"['Action', 'Crime', 'Drama', 'Thriller']",4000000.0,8060.0,8.1,brazil|military police|police|rio de janeiro brazil|slum,0.0,Neutral
Annabelle ,"['Horror', 'Mystery']",6500000.0,84263837.0,5.4,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,0.0,Neutral
Bran Nue Dae ,"['Comedy', 'Drama', 'Musical']",6500000.0,110029.0,6.3,australia|journey|love|priest|traveling,0.0,Neutral
Boyz n the Hood ,"['Crime', 'Drama']",6000000.0,57504069.0,7.8,drugs|escape|football|friend|violence,0.0,Neutral
La Bamba ,"['Biography', 'Drama', 'Music']",6500000.0,54215416.0,6.8,crash|hispanic|interracial relationship|interracial romance|racism,0.0,Neutral
Dressed to Kill ,"['Mystery', 'Romance', 'Thriller']",6500000.0,31899000.0,7.1,apartment|elevator|murder|psychiatrist|sunglasses,0.0,Neutral
The Adventures of Huck Finn ,"['Adventure', 'Comedy', 'Drama', 'Family']",6500000.0,24103594.0,6.2,boy|lesson|mississippi river|river|slave,0.0,Neutral
Go ,"['Comedy', 'Crime']",6500000.0,16842303.0,7.3,drug deal|drugs|sex|sex on stairs|strip club,0.0,Neutral
Friends with Money ,"['Comedy', 'Drama', 'Romance']",6500000.0,13367101.0,5.9,friend|friendship|marital problem|money problems|nervous breakdown,0.0,Neutral
Bats ,"['Horror', 'Sci-Fi', 'Thriller']",6500000.0,10149779.0,3.6,animal attack|bat|creature feature|experiment|mad scientist,0.0,Neutral
Nowhere in Africa ,"['Biography', 'Drama']",7000000.0,6173485.0,7.7,breasts|farm|jew|kenya|tween girl,0.0,Neutral
Shame ,['Drama'],6500000.0,4000304.0,7.3,female frontal nudity|female nudity|male nudity|sex addict|sex addiction,0.0,Neutral
Layer Cake ,"['Crime', 'Drama', 'Thriller']",4000000.0,2338695.0,7.4,cake|cocaine|drugs|pills|serbian,0.0,Neutral
The Work and the Glory II: American Zion ,"['Drama', 'Western']",6500000.0,2024854.0,6.6,estrangement|missouri|mormon|mormon church|mormon temple,0.0,Neutral
The East ,"['Drama', 'Thriller']",6500000.0,2268296.0,6.9,anarchist|corporation|greedy institution|vomiting|watching television,0.0,Neutral
A Home at the End of the World ,"['Drama', 'Romance']",6500000.0,1029017.0,6.8,hand job|hugging|long hair|new york city|two men one woman,0.0,Neutral
Aberdeen ,['Drama'],6500000.0,64148.0,7.3,death|ferry|lawyer|norway|vomiting,0.0,Neutral
The Messenger ,"['Drama', 'Romance', 'War']",6500000.0,66637.0,7.2,captain|casualty notification|casualty notification team|sergeant|staff sergeant,0.0,Neutral
